Episode:125 Time:17:13:05 Reward:-20.00 Loss:2438.81 Last_100_Avg_Rew:-20.400 Avg_Max_Q:5.180 Epsilon:0.31 Duration:31.65 Step:946 CStep:115405
Episode:126 Time:17:13:36 Reward:-21.00 Loss:1277.74 Last_100_Avg_Rew:-20.400 Avg_Max_Q:4.196 Epsilon:0.31 Duration:31.39 Step:939 CStep:116345
Episode:127 Time:17:14:09 Reward:-20.00 Loss:7054.34 Last_100_Avg_Rew:-20.400 Avg_Max_Q:3.474 Epsilon:0.31 Duration:32.24 Step:961 CStep:117307
Episode:128 Time:17:14:48 Reward:-19.00 Loss:10799.23 Last_100_Avg_Rew:-20.380 Avg_Max_Q:4.199 Epsilon:0.31 Duration:39.52 Step:1172 CStep:118480
Episode:129 Time:17:15:23 Reward:-19.00 Loss:28815220.00 Last_100_Avg_Rew:-20.360 Avg_Max_Q:35.219 Epsilon:0.30 Duration:35.08 Step:1039 CStep:119520
Episode:130 Time:17:15:55 Reward:-21.00 Loss:62801.46 Last_100_Avg_Rew:-20.370 Avg_Max_Q:2.251 Epsilon:0.30 Duration:32.16 Step:944 CStep:120465
Episode:131 Time:17:16:27 Reward:-20.00 Loss:13574.29 Last_100_Avg_Rew:-20.360 Avg_Max_Q:3.135 Epsilon:0.30 Duration:31.52 Step:920 CStep:121386
Episode:132 Time:17:17:02 Reward:-21.00 Loss:394742.09 Last_100_Avg_Rew:-20.360 Avg_Max_Q:14.281 Epsilon:0.29 Duration:34.81 Step:1022 CStep:122409
Episode:133 Time:17:17:30 Reward:-21.00 Loss:100648.52 Last_100_Avg_Rew:-20.360 Avg_Max_Q:14.647 Epsilon:0.29 Duration:28.69 Step:843 CStep:123253
Episode:134 Time:17:17:57 Reward:-21.00 Loss:72061.55 Last_100_Avg_Rew:-20.360 Avg_Max_Q:12.038 Epsilon:0.29 Duration:26.59 Step:782 CStep:124036
Episode:131 Time:17:37:23 Reward:-21.00 Loss:0.00 Last_100_Avg_Rew:-21.000 Avg_Max_Q:0.000 Epsilon:0.30 Duration:14.77 Step:763 CStep:765
